support	itemsets
0.006	frozenset({'PReNet', 'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL'})
0.006	frozenset({'DeepSAD', 'ICL', 'RePEN'})
0.006	frozenset({'DeepSAD', 'DeepSVDD', 'ICL', 'RePEN'})
0.006	frozenset({'DeepSAD', 'PReNet', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSVDD', 'ICL'})
0.006	frozenset({'PReNet', 'Success', 'RePEN', 'ICL'})
0.006	frozenset({'DeepSAD', 'DeepSVDD', 'ICL', 'PReNet'})
0.006	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSVDD', 'DevNet'})
0.006	frozenset({'PReNet', 'Success', 'DeepSAD', 'DeepSVDD', 'ICL'})
0.006	frozenset({'DeepSVDD', 'PReNet', 'DevNet'})
0.006	frozenset({'PReNet', 'Success', 'RCA', 'RePEN', 'DeepSVDD', 'DevNet'})
0.006	frozenset({'DeepSVDD', 'Success', 'PReNet', 'DevNet'})
0.006	frozenset({'DeepSVDD', 'PReNet', 'DevNet', 'RCA'})
0.006	frozenset({'Success', 'RoSAS', 'RePEN', 'RCA'})
0.006	frozenset({'PReNet', 'Success', 'RCA', 'DeepSVDD', 'DevNet'})
0.006	frozenset({'RoSAS', 'RePEN', 'RCA'})
0.006	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSAD', 'DeepSVDD', 'ICL'})
0.006	frozenset({'PReNet', 'ICL', 'RePEN'})
0.006	frozenset({'PReNet', 'RePEN', 'DevNet', 'RCA'})
0.006	frozenset({'PReNet', 'Success', 'RCA', 'RePEN', 'DevNet'})
0.006	frozenset({'DeepSVDD', 'PReNet', 'RePEN', 'DevNet'})
0.006	frozenset({'DeepSAD', 'DeepSVDD', 'ICL'})
0.006	frozenset({'DeepSAD', 'DeepSVDD', 'Success', 'ICL'})
0.006	frozenset({'PReNet', 'RCA', 'RePEN', 'DeepSVDD', 'DevNet'})
0.006	frozenset({'PReNet', 'Success', 'RePEN', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'DeepSVDD', 'Z_score', 'Quartile'})
0.004	frozenset({'PReNet', 'Z_score', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'RePEN', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'DeepSAD', 'DevNet'})
0.004	frozenset({'DeepSAD', 'PReNet', 'RePEN', 'Quartile'})
0.004	frozenset({'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Success', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'Success', 'DevNet'})
0.004	frozenset({'PReNet', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSAD', 'Quartile'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'Quartile', 'RCA'})
0.004	frozenset({'PReNet', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Quartile', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSAD', 'DevNet'})
0.004	frozenset({'Success', 'Z_score', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'Success', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSAD', 'RCA'})
0.004	frozenset({'Success', 'Z_score', 'RePEN', 'DeepSAD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'RCA'})
0.004	frozenset({'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSVDD', 'RCA'})
0.004	frozenset({'Success', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'DeepSAD', 'DeepSVDD', 'PReNet', 'Quartile'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSAD'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Success', 'Quartile'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'RCA', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'DevNet'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'Success', 'RCA', 'Z_score', 'DeepSAD', 'DevNet'})
0.004	frozenset({'Success', 'Z_score', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RePEN', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'Z_score', 'Quartile', 'RCA'})
0.004	frozenset({'DeepSVDD', 'Z_score', 'PReNet', 'DevNet'})
0.004	frozenset({'DeepSVDD', 'Success', 'Z_score', 'PReNet'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Z_score', 'RCA'})
0.004	frozenset({'DeepSAD', 'Success', 'Z_score', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RCA'})
0.004	frozenset({'DeepSAD', 'DeepSVDD', 'Z_score', 'RCA'})
0.004	frozenset({'DeepSVDD', 'Z_score', 'PReNet', 'RCA'})
0.004	frozenset({'PReNet', 'Quartile', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Z_score', 'DevNet'})
0.004	frozenset({'DeepSAD', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DevNet'})
0.004	frozenset({'DeepSAD', 'DeepSVDD', 'Z_score', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'DeepSAD', 'DeepSVDD', 'Z_score', 'PReNet'})
0.004	frozenset({'DeepSAD', 'Z_score', 'DevNet', 'RCA'})
0.004	frozenset({'PReNet', 'Z_score', 'DevNet', 'RCA'})
0.004	frozenset({'PReNet', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Z_score', 'RePEN'})
0.004	frozenset({'DeepSAD', 'Success', 'Z_score', 'RePEN'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN'})
0.004	frozenset({'DeepSAD', 'DeepSVDD', 'Z_score', 'RePEN'})
0.004	frozenset({'DeepSVDD', 'Z_score', 'PReNet', 'RePEN'})
0.004	frozenset({'PReNet', 'Success', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'DeepSAD', 'Z_score', 'RePEN', 'RCA'})
0.004	frozenset({'DeepSAD', 'DeepSVDD', 'Success', 'Z_score'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Success', 'Z_score'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'PReNet', 'DevNet'})
0.004	frozenset({'Success', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile'})
0.004	frozenset({'PReNet', 'Z_score', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'Success', 'Z_score', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'Success', 'Z_score', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'Z_score', 'Quartile', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'DevNet', 'RCA'})
0.004	frozenset({'RCA', 'Z_score', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'Quartile', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN', 'DevNet'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'Success', 'PReNet'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'Quartile'})
0.004	frozenset({'PReNet', 'Success', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Quartile', 'Z_score', 'RePEN', 'DeepSVDD'})
0.004	frozenset({'Quartile', 'PReNet', 'Success', 'RCA'})
0.004	frozenset({'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'Quartile', 'RCA'})
0.004	frozenset({'Quartile', 'PReNet', 'Success', 'RePEN'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'PReNet', 'RCA'})
0.004	frozenset({'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'RePEN', 'Quartile'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Quartile', 'Z_score', 'RePEN', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Z_score', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSAD', 'RCA'})
0.004	frozenset({'Success', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'RePEN', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Success', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'Success', 'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'RePEN', 'Quartile', 'DevNet'})
0.004	frozenset({'RCA', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Quartile', 'Z_score', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Quartile'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'DeepSAD', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Success', 'RCA', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSAD', 'RCA'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Success', 'RCA', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Quartile', 'Z_score', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'DeepSVDD', 'RCA', 'Z_score', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Success', 'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Success', 'Quartile', 'RCA', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Success', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'Success', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'RePEN', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'Success', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'Quartile', 'RCA'})
0.004	frozenset({'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSAD', 'Quartile'})
0.004	frozenset({'Quartile', 'DeepSVDD', 'PReNet'})
0.004	frozenset({'Success', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'Success'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'Quartile', 'DevNet'})
0.004	frozenset({'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Quartile', 'Z_score', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'RCA'})
0.004	frozenset({'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'RePEN', 'Quartile', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'RePEN'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSAD', 'Quartile'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'RCA', 'Z_score', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSAD', 'Quartile', 'RCA'})
0.004	frozenset({'Success', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'Success', 'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'RePEN', 'DevNet'})
0.004	frozenset({'RCA', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'Quartile', 'RCA', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Success', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'DeepSVDD', 'Z_score', 'Quartile', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Z_score', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'Success', 'Quartile', 'Z_score', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'DeepSVDD', 'Z_score', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Z_score', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'Success', 'RCA', 'Z_score', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Z_score', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Z_score', 'RePEN', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Quartile', 'Z_score', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Quartile', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'SLAD', 'ICL', 'GOAD'})
0.004	frozenset({'GOAD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'SLAD', 'Success', 'RoSAS'})
0.004	frozenset({'Success', 'GOAD', 'DevNet'})
0.004	frozenset({'PReNet', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'Success'})
0.004	frozenset({'DeepSAD', 'PReNet', 'RePEN', 'DevNet'})
0.004	frozenset({'NeuTraL', 'RoSAS'})
0.004	frozenset({'Quartile', 'PReNet'})
0.004	frozenset({'SLAD', 'DeepSVDD'})
0.004	frozenset({'NeuTraL', 'Success', 'RoSAS'})
0.004	frozenset({'SLAD', 'Success', 'GOAD', 'ICL'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Quartile', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Quartile', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'RePEN', 'DeepSAD', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'RCA', 'Quartile', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Z_score'})
0.004	frozenset({'DeepSAD', 'Z_score'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Quartile', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'NeuTraL', 'RoSAS', 'GOAD'})
0.004	frozenset({'DeepSAD', 'Z_score', 'RePEN', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Quartile', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'SLAD', 'RoSAS'})
0.004	frozenset({'PReNet', 'RCA', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'DeepSAD', 'DevNet'})
0.004	frozenset({'DeepSAD', 'DeepSVDD', 'PReNet', 'DevNet'})
0.004	frozenset({'DeepSAD', 'PReNet', 'DevNet', 'RCA'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Success', 'DevNet'})
0.004	frozenset({'DeepSAD', 'PReNet', 'DevNet'})
0.004	frozenset({'ICL', 'RePEN', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'RePEN', 'DeepSAD', 'DevNet'})
0.004	frozenset({'NeuTraL', 'Success', 'RoSAS', 'GOAD'})
0.004	frozenset({'PReNet', 'RCA', 'RePEN', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'DeepSVDD', 'RoSAS', 'RePEN'})
0.004	frozenset({'DeepSVDD', 'ICL', 'RePEN', 'RCA'})
0.004	frozenset({'DeepSVDD', 'RoSAS', 'RePEN', 'RCA'})
0.004	frozenset({'Success', 'RePEN', 'ICL', 'RCA'})
0.004	frozenset({'DeepSVDD', 'Success', 'RoSAS', 'RePEN'})
0.004	frozenset({'Success', 'RoSAS', 'RePEN', 'DeepSVDD', 'RCA'})
0.004	frozenset({'Success', 'RePEN', 'DeepSVDD', 'ICL', 'RCA'})
0.004	frozenset({'SLAD', 'NeuTraL', 'Success', 'GOAD'})
0.004	frozenset({'SLAD', 'NeuTraL', 'GOAD'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'RePEN', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'RePEN', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'RePEN', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'DeepSAD', 'Quartile', 'Z_score', 'RCA'})
0.004	frozenset({'DeepSAD', 'Z_score', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'DeepSAD', 'Quartile', 'DevNet'})
0.004	frozenset({'DeepSVDD', 'Z_score', 'PReNet'})
0.004	frozenset({'DeepSAD', 'DeepSVDD', 'Z_score'})
0.004	frozenset({'PReNet', 'Success', 'Z_score'})
0.004	frozenset({'Quartile', 'PReNet', 'Z_score', 'RCA'})
0.004	frozenset({'PReNet', 'DeepSVDD', 'RCA', 'Quartile', 'DevNet'})
0.004	frozenset({'DeepSAD', 'Quartile', 'Z_score', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'Z_score', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'DeepSAD', 'Success', 'Z_score'})
0.004	frozenset({'DeepSAD', 'PReNet', 'Z_score'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Quartile', 'RePEN', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Quartile', 'RePEN', 'DeepSVDD', 'RCA'})
0.004	frozenset({'PReNet', 'RCA', 'RePEN', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'DeepSVDD', 'Quartile', 'RCA'})
0.004	frozenset({'DeepSAD', 'Quartile', 'Z_score', 'RePEN'})
0.004	frozenset({'PReNet', 'Success', 'RePEN', 'Quartile', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'Quartile', 'RePEN', 'DeepSVDD'})
0.004	frozenset({'PReNet', 'Z_score', 'RCA'})
0.004	frozenset({'PReNet', 'Success', 'RCA', 'Quartile', 'DevNet'})
0.004	frozenset({'PReNet', 'RCA', 'Quartile', 'DeepSAD', 'DeepSVDD', 'DevNet'})
0.004	frozenset({'PReNet', 'Success', 'DeepSVDD', 'Quartile', 'DevNet'})
0.004	frozenset({'Quartile', 'PReNet', 'Z_score'})
0.004	frozenset({'DeepSAD', 'Quartile', 'Z_score'})
0.004	frozenset({'PReNet', 'Success', 'DeepSVDD', 'RCA', 'Quartile', 'DevNet'})
